dataset,model,pooling,probe,feature_dim,n_train,n_test,n_classes,seed,cv_folds,tuning_candidates,selection_metric,cv_score,best_params,MCC,AUROC,F1,Accuracy
virus/covid_variants,LongSafari/hyenadna-medium-160k-seqlen-hf,mean_max,linear,512,64168,27501,9,42,4,4,accuracy,0.4438193492083281,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3713043885908251,0.7936781030825121,0.4434483050379025,0.4430747972800989
EMP/Yeast_H3,zhihan1996/DNABERT-2-117M,mean,linear,768,10475,4490,2,42,4,4,roc_auc,0.8994696536581567,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6505555548984863,0.902751439348819,0.8252771217143665,0.8253897550111359
EMP/Yeast_H3K14ac,zhihan1996/DNABERT-2-117M,mean,linear,768,23133,9915,2,42,4,4,roc_auc,0.7266570321025266,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3498070001427082,0.7347366222565958,0.6738365999017277,0.6838124054462935
EMP/Yeast_H3K36me3,zhihan1996/DNABERT-2-117M,mean,linear,768,24415,10465,2,42,4,4,roc_auc,0.7716320096671363,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4139848497227541,0.7747672291065237,0.7068621533768902,0.7096034400382226
EMP/Yeast_H3K4me1,zhihan1996/DNABERT-2-117M,mean,linear,768,22173,9504,2,42,4,4,roc_auc,0.7039617298296892,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3149552642571824,0.7120672889752445,0.6559613939818358,0.6624579124579124
EMP/Yeast_H3K4me2,zhihan1996/DNABERT-2-117M,mean,linear,768,21478,9205,2,42,4,4,roc_auc,0.6733852210919693,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.259508913004054,0.6745439640611615,0.6226705348418451,0.6527973927213471
EMP/Yeast_H3K4me3,zhihan1996/DNABERT-2-117M,mean,linear,768,25759,11040,2,42,4,4,roc_auc,0.6453962610913754,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2116318976987249,0.6463619953000123,0.6046667298052766,0.6093297101449275
EMP/Yeast_H3K79me3,zhihan1996/DNABERT-2-117M,mean,linear,768,20185,8652,2,42,4,4,roc_auc,0.8397271503599629,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5479158570705855,0.8420901272125377,0.7737617521611266,0.7751964863615349
EMP/Yeast_H3K9ac,zhihan1996/DNABERT-2-117M,mean,linear,768,19447,8335,2,42,4,4,roc_auc,0.773246976198317,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4088495142649608,0.7704889342172362,0.7043566996122923,0.7085782843431314
EMP/Yeast_H4,zhihan1996/DNABERT-2-117M,mean,linear,768,10220,4381,2,42,4,4,roc_auc,0.9226212196245036,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7136912310421752,0.9232477359500566,0.8568433747672841,0.8587080575211139
EMP/Yeast_H4ac,zhihan1996/DNABERT-2-117M,mean,linear,768,23866,10229,2,42,4,4,roc_auc,0.7136407697847953,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3210566262717722,0.7175424271825759,0.65996148907678,0.6639945253690488
deep4mc/A.thaliana_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,156697,67157,2,42,4,4,roc_auc,0.5703167201069597,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1073458572500092,0.5741459660539953,0.5536718438804975,0.5536727370192236
deep4mc/C.elegans_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,84926,36398,2,42,4,4,roc_auc,0.5815978821634237,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1215658562050015,0.5823046969226642,0.5606083964340018,0.5607450958843893
deep4mc/D.melanogaster_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,126466,54200,2,42,4,4,roc_auc,0.5871836217906462,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1355138165238594,0.5923395208398579,0.567724099535529,0.5677490774907749
deep4mc/E.coli_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,8681,3721,2,42,4,4,roc_auc,0.5600438449494128,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0443052533118389,0.5864565020648906,0.4729555954710776,0.8296156947057243
deep4mc/G.pickeringii_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,24053,10309,2,42,4,4,roc_auc,0.5979750698774237,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0350725283213835,0.6009848815712466,0.4656319737246427,0.8313124454360268
deep4mc/G.subterraneus_4mC,zhihan1996/DNABERT-2-117M,mean,linear,768,63567,27243,2,42,4,4,roc_auc,0.5756443874178735,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0124914869167129,0.5835455288274309,0.4558020249188343,0.8331681532870829
enhancers/enhancer,zhihan1996/DNABERT-2-117M,mean,linear,768,14968,400,2,42,4,4,roc_auc,0.9311346836193716,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4307760960892128,0.8013500000000001,0.7147432689420479,0.715
enhancers/enhancer_strength,zhihan1996/DNABERT-2-117M,mean,linear,768,14968,400,3,42,4,4,accuracy,0.7694414751469802,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2566864991458362,0.6908249999999999,0.4510605014952841,0.54
genomic_benchmark/coding,zhihan1996/DNABERT-2-117M,mean,linear,768,75000,25000,2,42,4,4,roc_auc,0.9427950848,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7417703397571844,0.9433588096,0.870879100078976,0.87088
genomic_benchmark/enhancer_cohn,zhihan1996/DNABERT-2-117M,mean,linear,768,20843,6948,2,42,4,4,roc_auc,0.8052303159191975,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4490829073213028,0.8064331166069916,0.7245149767136619,0.7245250431778929
genomic_benchmark/enhancer_ensembl,zhihan1996/DNABERT-2-117M,mean,linear,768,123872,30970,2,42,4,4,roc_auc,0.7889626873818665,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4465680791251119,0.7887999104198351,0.7230169113443485,0.7231191475621569
genomic_benchmark/human_vs_worm,zhihan1996/DNABERT-2-117M,mean,linear,768,75000,25000,2,42,4,4,roc_auc,0.9748847843555556,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.844727030861283,0.9765268736,0.9223596768920314,0.92236
genomic_benchmark/open_chromatin_region,zhihan1996/DNABERT-2-117M,mean,linear,768,139804,34952,2,42,4,4,roc_auc,0.7134399721211776,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3066770134047858,0.7124119205354564,0.6530649335803205,0.6532101167315175
genomic_benchmark/promoter_notata_251bps,zhihan1996/DNABERT-2-117M,mean,linear,768,27097,9034,2,42,4,4,roc_auc,0.8906682562684243,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6358430166393919,0.8900981655366282,0.8166884810323107,0.81713526676998
genomic_benchmark/regulatory_region_type,zhihan1996/DNABERT-2-117M,mean,linear,768,150000,57713,3,42,4,4,accuracy,0.6528666666666667,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4775400532685367,0.8322860445672444,0.6544455536270222,0.6534056451752638
iDHS-EL/DNase_I,zhihan1996/DNABERT-2-117M,mean,linear,768,711,306,2,42,4,4,roc_auc,0.8152296165559247,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.571565980468637,0.8383204633204634,0.7830771848239098,0.8366013071895425
iDNA_ABF/5mC,zhihan1996/DNABERT-2-117M,mean,linear,768,3281,1407,2,42,4,4,roc_auc,0.6142100345785368,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1684440870296133,0.6155680201732834,0.5842217484008528,0.5842217484008528
iDNA_ABF/6mA,zhihan1996/DNABERT-2-117M,mean,linear,768,25668,11002,2,42,4,4,roc_auc,0.7163503990296928,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2963679472014929,0.7080801788414072,0.648120342398687,0.6481548809307399
iPro-WAEL/Promoter_Arabidopsis_NonTATA,zhihan1996/DNABERT-2-117M,mean,linear,768,8267,3543,2,42,4,4,roc_auc,0.9488162181143028,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7703702773179159,0.94587459355837,0.8851173630485591,0.8851255997742027
iPro-WAEL/Promoter_Arabidopsis_TATA,zhihan1996/DNABERT-2-117M,mean,linear,768,3063,1313,2,42,4,4,roc_auc,0.934597458114514,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.750117963053219,0.943671121009651,0.8750084995852202,0.8880426504188881
iPro-WAEL/Promoter_B_amyloliquefaciens,zhihan1996/DNABERT-2-117M,mean,linear,768,1483,636,2,42,4,4,roc_auc,0.8048103582522155,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3930717009179355,0.7697160883280757,0.6965341284145102,0.6965408805031447
iPro-WAEL/Promoter_GM12878,zhihan1996/DNABERT-2-117M,mean,linear,768,10992,2750,2,42,4,4,roc_auc,0.9751273388718328,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8801231385686566,0.979923570247934,0.9399958026816024,0.94
iPro-WAEL/Promoter_HUVEC,zhihan1996/DNABERT-2-117M,mean,linear,768,11928,2982,2,42,4,4,roc_auc,0.9805774058615048,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9001255790381244,0.9829808270593828,0.950031910580649,0.9500335345405768
iPro-WAEL/Promoter_Hela-S3,zhihan1996/DNABERT-2-117M,mean,linear,768,11736,2936,2,42,4,4,roc_auc,0.9783375594596692,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8835742343276308,0.978820653505483,0.9417555404662772,0.9417574931880108
iPro-WAEL/Promoter_NHEK,zhihan1996/DNABERT-2-117M,mean,linear,768,8170,2044,2,42,4,4,roc_auc,0.9319051908555644,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7280191959198076,0.9355126550526384,0.8639889167502027,0.8639921722113503
iPro-WAEL/Promoter_R_capsulatus,zhihan1996/DNABERT-2-117M,mean,linear,768,7406,3175,2,42,4,4,roc_auc,0.6006691528000783,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1556539743548781,0.6072813480102845,0.5778260696991346,0.5779527559055118
mouse/mouse_TFBS_1,zhihan1996/DNABERT-2-117M,mean,linear,768,5668,2430,2,42,4,4,roc_auc,0.6647507231479046,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2461025384442773,0.688003522498264,0.6230360746489778,0.6230452674897119
mouse/mouse_TFBS_2,zhihan1996/DNABERT-2-117M,mean,linear,768,47209,20233,2,42,4,4,roc_auc,0.8532568860382677,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5455269876802766,0.8536182516670416,0.7727406518624124,0.7727474917214452
mouse/mouse_TFBS_3,zhihan1996/DNABERT-2-117M,mean,linear,768,2293,983,2,42,4,4,roc_auc,0.8437238167628243,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5625877133016769,0.8629766694815624,0.7812736415824841,0.7812817904374364
mouse/mouse_TFBS_4,zhihan1996/DNABERT-2-117M,mean,linear,768,1667,715,2,42,4,4,roc_auc,0.7177928465449024,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3174808103970848,0.7096771669561679,0.6587352508528685,0.6587412587412588
mouse/mouse_TFBS_5,zhihan1996/DNABERT-2-117M,mean,linear,768,13180,5650,2,42,4,4,roc_auc,0.6430174604016717,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2109737817745273,0.6449369566919884,0.6054864167017124,0.6054867256637169
prom/promoter_all_300bps,zhihan1996/DNABERT-2-117M,mean,linear,768,41437,17759,2,42,4,4,roc_auc,0.9434232888064932,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7600155505767986,0.9431355326212572,0.8800039553474552,0.8800045047581508
prom/promoter_all_70bps,zhihan1996/DNABERT-2-117M,mean,linear,768,41437,17759,2,42,4,4,roc_auc,0.8291607845017762,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4949195138875693,0.8274879473177423,0.7471920316609355,0.7472830677403007
prom/promoter_notata_300bps,zhihan1996/DNABERT-2-117M,mean,linear,768,37146,15920,2,42,4,4,roc_auc,0.97682696805657,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.856382123963768,0.9780397433145628,0.9280683848030142,0.928077889447236
prom/promoter_notata_70bps,zhihan1996/DNABERT-2-117M,mean,linear,768,37146,15920,2,42,4,4,roc_auc,0.8500876776446176,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5360198192563855,0.8490909320471706,0.7679453072609024,0.767964824120603
prom/promoter_tata_300bps,zhihan1996/DNABERT-2-117M,mean,linear,768,4290,1840,2,42,4,4,roc_auc,0.7192601709218955,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3234045217059415,0.7298032844990547,0.6611102488488799,0.6614130434782609
prom/promoter_tata_70bps,zhihan1996/DNABERT-2-117M,mean,linear,768,4290,1840,2,42,4,4,roc_auc,0.73108480773066,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3350994877147183,0.7416050330812854,0.6672340425531915,0.6673913043478261
splice/acceptors,zhihan1996/DNABERT-2-117M,mean,linear,768,15525,6654,2,42,4,4,roc_auc,0.7621589412387036,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3989876617768553,0.7579109520969987,0.6988152375174447,0.6992786293958522
splice/donors,zhihan1996/DNABERT-2-117M,mean,linear,768,15381,6592,2,42,4,4,roc_auc,0.7560439438094224,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3820402368347588,0.7578988548915646,0.6907170945405686,0.6908373786407767
splice/splice_site_type_DNABERT,zhihan1996/DNABERT-2-117M,mean,linear,768,31933,13687,3,42,4,4,accuracy,0.5572918235631981,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1542304198340131,0.6770738666846672,0.3874986059765131,0.5624315043471908
splice/splice_site_type_NT,zhihan1996/DNABERT-2-117M,mean,linear,768,20999,9001,3,42,4,4,accuracy,0.4444978998267244,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1786327488236885,0.646356334013814,0.4522341192738344,0.4523941784246195
tf/Human_TFBS_1,zhihan1996/DNABERT-2-117M,mean,linear,768,24064,10314,2,42,4,4,roc_auc,0.7930733303831626,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4572450673100339,0.8008829144539564,0.7286205541887407,0.7286212914485166
tf/Human_TFBS_2,zhihan1996/DNABERT-2-117M,mean,linear,768,22870,9802,2,42,4,4,roc_auc,0.7814383375389287,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4301344345148539,0.7823753827102897,0.7150521457337959,0.7150581513976739
tf/Human_TFBS_3,zhihan1996/DNABERT-2-117M,mean,linear,768,14699,6301,2,42,4,4,roc_auc,0.7341254727036175,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3731879950852851,0.7516188864205366,0.6865253490024372,0.6865576892556737
tf/Human_TFBS_4,zhihan1996/DNABERT-2-117M,mean,linear,768,20505,8789,2,42,4,4,roc_auc,0.680818465396663,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2635134389066918,0.6832787807140049,0.6316205809656922,0.6316987143019683
tf/Human_TFBS_5,zhihan1996/DNABERT-2-117M,mean,linear,768,14699,6301,2,42,4,4,roc_auc,0.8056355737762564,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4538186970856351,0.8074509981714044,0.726845606629669,0.7268687509919061
virus/covid_variants,zhihan1996/DNABERT-2-117M,mean,linear,768,64168,27501,9,42,4,4,accuracy,0.4575956863234011,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3983532346697983,0.807503895339361,0.4677611384199072,0.4670011999563652
EMP/Yeast_H3,zhihan1996/DNABERT-2-117M,max,linear,768,10475,4490,2,42,4,4,roc_auc,0.8519486296942683,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.554234410203847,0.857723049434187,0.7771073236675685,0.77728285077951
EMP/Yeast_H3K14ac,zhihan1996/DNABERT-2-117M,max,linear,768,23133,9915,2,42,4,4,roc_auc,0.6823798301194142,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2793921404933576,0.7009581683930125,0.6378205058221831,0.6507312153303076
EMP/Yeast_H3K36me3,zhihan1996/DNABERT-2-117M,max,linear,768,24415,10465,2,42,4,4,roc_auc,0.7387724853784028,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3464313085413306,0.7334967279155447,0.6730437096512776,0.6762541806020067
EMP/Yeast_H3K4me1,zhihan1996/DNABERT-2-117M,max,linear,768,22173,9504,2,42,4,4,roc_auc,0.6707778448501687,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2664188174750032,0.6823013958189721,0.6316237104564661,0.63878367003367
EMP/Yeast_H3K4me2,zhihan1996/DNABERT-2-117M,max,linear,768,21478,9205,2,42,4,4,roc_auc,0.6332623243773761,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2150822119117635,0.6457939285327432,0.5989976044703325,0.6336773492667028
EMP/Yeast_H3K4me3,zhihan1996/DNABERT-2-117M,max,linear,768,25759,11040,2,42,4,4,roc_auc,0.6105012506617676,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1635443024466901,0.6119348271967255,0.5801655933514671,0.5859601449275362
EMP/Yeast_H3K79me3,zhihan1996/DNABERT-2-117M,max,linear,768,20185,8652,2,42,4,4,roc_auc,0.7926335224021162,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4717947886281851,0.8007091388070673,0.7356913602477296,0.7374017568192326
EMP/Yeast_H3K9ac,zhihan1996/DNABERT-2-117M,max,linear,768,19447,8335,2,42,4,4,roc_auc,0.7139119567661802,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3002017296249777,0.7149431631092007,0.649550974149606,0.6562687462507498
EMP/Yeast_H4,zhihan1996/DNABERT-2-117M,max,linear,768,10220,4381,2,42,4,4,roc_auc,0.8840082374858355,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6251153724044548,0.8863143394614237,0.8125403328221164,0.8151107053184204
EMP/Yeast_H4ac,zhihan1996/DNABERT-2-117M,max,linear,768,23866,10229,2,42,4,4,roc_auc,0.6680161749262895,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2434450859450032,0.6721177729202433,0.6207033136025638,0.626160915045459
deep4mc/A.thaliana_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,156697,67157,2,42,4,4,roc_auc,0.5609539756293208,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.091116369993062,0.5652568021711436,0.5455533946255355,0.5455574251381092
deep4mc/C.elegans_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,84926,36398,2,42,4,4,roc_auc,0.5743504750124688,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1060045196528019,0.5734530600710467,0.5529769979433342,0.5529974174405187
deep4mc/D.melanogaster_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,126466,54200,2,42,4,4,roc_auc,0.5791991053085965,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.123997949445151,0.5843394493539031,0.5619701723960844,0.5619926199261993
deep4mc/E.coli_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,8681,3721,2,42,4,4,roc_auc,0.5598096370135854,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0395051804247253,0.5878582351166637,0.4760777433985101,0.8269282450954044
deep4mc/G.pickeringii_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,24053,10309,2,42,4,4,roc_auc,0.5811808827476228,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0244199187423911,0.590465575082026,0.4628316286408686,0.8311184401978854
deep4mc/G.subterraneus_4mC,zhihan1996/DNABERT-2-117M,max,linear,768,63567,27243,2,42,4,4,roc_auc,0.5727705402369239,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.002898555431159,0.5793297320833805,0.4551168244939599,0.8330580332562493
enhancers/enhancer,zhihan1996/DNABERT-2-117M,max,linear,768,14968,400,2,42,4,4,roc_auc,0.9028052290994706,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4500225016876406,0.78995,0.7249931248281207,0.725
enhancers/enhancer_strength,zhihan1996/DNABERT-2-117M,max,linear,768,14968,400,3,42,4,4,accuracy,0.7089791555318012,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3081310128395197,0.696525,0.4900604324849988,0.57
genomic_benchmark/coding,zhihan1996/DNABERT-2-117M,max,linear,768,75000,25000,2,42,4,4,roc_auc,0.916685735822222,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6736994567212693,0.916030784,0.8368376439355785,0.83684
genomic_benchmark/enhancer_cohn,zhihan1996/DNABERT-2-117M,max,linear,768,20843,6948,2,42,4,4,roc_auc,0.7768862622314606,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4006962249400111,0.7766485735469243,0.700343411971319,0.7003454231433506
genomic_benchmark/enhancer_ensembl,zhihan1996/DNABERT-2-117M,max,linear,768,123872,30970,2,42,4,4,roc_auc,0.7538864930514518,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3817172712114279,0.7529872701706288,0.6908065086680943,0.6908298353245076
genomic_benchmark/human_vs_worm,zhihan1996/DNABERT-2-117M,max,linear,768,75000,25000,2,42,4,4,roc_auc,0.9524008504888888,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7612167810566647,0.9522091072,0.8805986839109335,0.8806
genomic_benchmark/open_chromatin_region,zhihan1996/DNABERT-2-117M,max,linear,768,139804,34952,2,42,4,4,roc_auc,0.6751989042974449,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2555724333966904,0.6739900945669937,0.6276889552136452,0.6277466239414053
genomic_benchmark/promoter_notata_251bps,zhihan1996/DNABERT-2-117M,max,linear,768,27097,9034,2,42,4,4,roc_auc,0.8722629817485398,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5990844014134101,0.8750870652019016,0.7990559482543114,0.7998671684746513
genomic_benchmark/regulatory_region_type,zhihan1996/DNABERT-2-117M,max,linear,768,150000,57713,3,42,4,4,accuracy,0.6129733333333333,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4155447695780082,0.804358367640554,0.6127990369996307,0.6122537383258538
iDHS-EL/DNase_I,zhihan1996/DNABERT-2-117M,max,linear,768,711,306,2,42,4,4,roc_auc,0.7844591688419553,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4625960928255958,0.8107035607035606,0.7163865546218487,0.803921568627451
iDNA_ABF/5mC,zhihan1996/DNABERT-2-117M,max,linear,768,3281,1407,2,42,4,4,roc_auc,0.5903909010249083,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1286497124945898,0.5953300788827105,0.5643177295993753,0.5643212508884151
iDNA_ABF/6mA,zhihan1996/DNABERT-2-117M,max,linear,768,25668,11002,2,42,4,4,roc_auc,0.697184967330039,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2734156825161838,0.6939870561453007,0.6366952113150716,0.6367024177422287
iPro-WAEL/Promoter_Arabidopsis_NonTATA,zhihan1996/DNABERT-2-117M,max,linear,768,8267,3543,2,42,4,4,roc_auc,0.92095968990914,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6765703021561996,0.9153530736610528,0.8382701250484659,0.838272650296359
iPro-WAEL/Promoter_Arabidopsis_TATA,zhihan1996/DNABERT-2-117M,max,linear,768,3063,1313,2,42,4,4,roc_auc,0.8939613410052227,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6591798447467803,0.9240493277241608,0.8286199095022624,0.8492003046458492
iPro-WAEL/Promoter_B_amyloliquefaciens,zhihan1996/DNABERT-2-117M,max,linear,768,1483,636,2,42,4,4,roc_auc,0.7844397980089652,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.38369643717161,0.7594315833193239,0.6918208518339053,0.6918238993710691
iPro-WAEL/Promoter_GM12878,zhihan1996/DNABERT-2-117M,max,linear,768,10992,2750,2,42,4,4,roc_auc,0.9624824405840214,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.840738167652798,0.9666057520661158,0.9203631203693088,0.9203636363636364
iPro-WAEL/Promoter_HUVEC,zhihan1996/DNABERT-2-117M,max,linear,768,11928,2982,2,42,4,4,roc_auc,0.9753901229869716,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8846539146027588,0.9741822272782684,0.9423201750736032,0.942320590207914
iPro-WAEL/Promoter_Hela-S3,zhihan1996/DNABERT-2-117M,max,linear,768,11736,2936,2,42,4,4,roc_auc,0.9697283662525108,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8631849698367027,0.970741393135297,0.9315353079800875,0.9315395095367848
iPro-WAEL/Promoter_NHEK,zhihan1996/DNABERT-2-117M,max,linear,768,8170,2044,2,42,4,4,roc_auc,0.9132689681137182,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6830072563871313,0.9146995071250492,0.8414834857088693,0.8414872798434442
iPro-WAEL/Promoter_R_capsulatus,zhihan1996/DNABERT-2-117M,max,linear,768,7406,3175,2,42,4,4,roc_auc,0.5944421488469676,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1395998521323036,0.601161497531659,0.5696853339984504,0.5700787401574803
